"","playerID","yearID","votedBy","ballots","needed","votes","inducted","category","needed_note"
"1472","duganjo01",1949,"BBWAA",153,115,2,"N","Player",NA
"1473","duganjo01",1956,"BBWAA",193,145,1,"N","Player",NA
"1474","duganjo01",1958,"BBWAA",266,200,5,"N","Player",NA
"1475","duganjo01",1960,"BBWAA",269,202,8,"N","Player",NA
"1476","duganjo01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"1477","dunlafr01",1936,"Veterans",78,59,2,"N","Player",NA
"1478","dunnad01",2020,"BBWAA",397,298,1,"N","Player",NA
"1479","dunnja01",1942,"BBWAA",233,175,1,"N","Player",NA
"1480","dunnja01",1945,"BBWAA",247,186,1,"N","Player",NA
"1481","dunnja01",1946,"Nominating Vote",202,NA,1,"N","Player","Players in top 20 proceed to final ballot"
"1482","dunstsh01",2008,"BBWAA",543,408,1,"N","Player",NA
"1483","durhara01",2014,"BBWAA",571,429,0,"N","Player",NA
"1484","durocle01",1948,"BBWAA",121,91,1,"N","Manager",NA
"1485","durocle01",1949,"BBWAA",153,115,1,"N","Player",NA
"1486","durocle01",1952,"BBWAA",234,176,1,"N","Manager",NA
"1487","durocle01",1956,"BBWAA",193,145,1,"N","Manager",NA
"1488","durocle01",1958,"BBWAA",266,200,28,"N","Manager",NA
"1489","durocle01",1960,"BBWAA",269,202,10,"N","Manager",NA
"1490","durocle01",1962,"BBWAA",160,120,1,"N","Manager",NA
"1491","durocle01",1964,"BBWAA",201,151,15,"N","Player",NA
"1492","durocle01",1964,"Run Off",201,NA,2,"N","Player","Player receiving most votes inducted"
"1493","durocle01",1985,"Veterans",NA,NA,NA,"N","Manager",NA
"1494","durocle01",1986,"Veterans",NA,NA,NA,"N","Manager",NA
"1495","durocle01",1987,"Veterans",NA,NA,NA,"N","Manager",NA
"1496","durocle01",1988,"Veterans",NA,NA,NA,"N","Manager",NA
"1497","durocle01",1989,"Veterans",17,13,NA,"N","Manager","2 votes short on first ballot"
"1498","durocle01",1990,"Veterans",16,12,10,"N","Manager",NA
"1499","durocle01",1991,"Veterans",17,13,12,"N","Manager",NA
"1500","durocle01",1992,"Veterans",NA,NA,9,"N","Manager",NA
"1501","durocle01",1993,"Veterans",NA,NA,NA,"N","Manager","Received strong support in the non-player category"
"1502","durocle01",1994,"Veterans",NA,NA,NA,"Y","Manager",NA
"1503","dyeje01",2015,"BBWAA",549,412,0,"N","Player",NA
"1504","dyered01",1947,"BBWAA",161,121,1,"N","Player",NA
"1505","dykesji01",1948,"BBWAA",121,91,5,"N","Player",NA
"1506","dykesji01",1949,"BBWAA",153,115,7,"N","Player",NA
"1507","dykesji01",1950,"BBWAA",168,126,2,"N","Player",NA
"1508","dykesji01",1951,"BBWAA",226,170,3,"N","Player",NA
"1509","dykesji01",1952,"BBWAA",234,176,5,"N","Player",NA
"1510","dykesji01",1953,"BBWAA",264,198,5,"N","Player",NA
"1511","dykesji01",1955,"BBWAA",251,189,1,"N","Player",NA
"1512","dykesji01",1956,"BBWAA",193,145,1,"N","Player",NA
"1513","dykesji01",1958,"BBWAA",266,200,26,"N","Player",NA
"1514","dykesji01",1960,"BBWAA",269,202,27,"N","Player",NA
"1515","dykesji01",1962,"BBWAA",160,120,6,"N","Player",NA
"1516","dykesji01",1970,"Veterans",NA,NA,NA,"N","Player",NA
"1517","dykesji01",1974,"Veterans",NA,NA,NA,"N","Player",NA
"1518","dykesji01",1976,"Veterans",NA,NA,NA,"N","Player",NA
"1519","dykesji01",1978,"Veterans",NA,NA,NA,"N","Player",NA
"1520","dykesji01",1979,"Veterans",NA,NA,NA,"N","Player","At least 1 vote"
"1521","dykesji01",1980,"Veterans",NA,NA,NA,"N","Player","Finalist"
"1522","dykesji01",1981,"Veterans",NA,NA,NA,"N","Player",NA
"1523","dykesji01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"1524","dykesji01",1983,"Veterans",NA,NA,NA,"N","Player",NA
"1525","dykesji01",1984,"Veterans",NA,NA,NA,"N","Player",NA
"1526","dykesji01",1985,"Veterans",NA,NA,NA,"N","Player",NA
"1527","dykesji01",1989,"Veterans",NA,NA,NA,"N","Player",NA
"1528","dykesji01",1991,"Veterans",16,12,NA,"N","Player",NA
"1529","dykesji01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1530","dykesji01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1531","dykesji01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1532","dykstle01",2002,"BBWAA",472,354,1,"N","Player",NA
"1533","earnsge01",1948,"BBWAA",121,91,3,"N","Player",NA
"1534","earnsge01",1949,"BBWAA",153,115,2,"N","Player",NA
"1535","earnsge01",1950,"BBWAA",168,126,2,"N","Player",NA
"1536","earnsge01",1955,"BBWAA",251,189,2,"N","Player",NA
"1537","earnsge01",1956,"BBWAA",193,145,3,"N","Player",NA
"1538","eckerde01",2004,"BBWAA",506,380,421,"Y","Player",NA
"1539","eckstda01",2016,"BBWAA",440,330,2,"N","Player",NA
"1540","edmonji01",2016,"BBWAA",440,330,11,"N","Player",NA
"1541","edwarha01",1960,"BBWAA",269,202,2,"N","Player",NA
"1542","edwarjo01",1980,"BBWAA",385,289,0,"N","Player",NA
"1543","ehmkeho01",1938,"BBWAA",262,197,1,"N","Player",NA
"1544","ehmkeho01",1949,"BBWAA",153,115,1,"N","Player",NA
"1545","ehmkeho01",1951,"BBWAA",226,170,1,"N","Player",NA
"1546","ehmkeho01",1952,"BBWAA",234,176,1,"N","Player",NA
"1547","ehmkeho01",1953,"BBWAA",264,198,3,"N","Player",NA
"1548","ehmkeho01",1954,"BBWAA",252,189,4,"N","Player",NA
"1549","ehmkeho01",1956,"BBWAA",193,145,8,"N","Player",NA
"1550","ehmkeho01",1958,"BBWAA",266,200,7,"N","Player",NA
"1551","ehmkeho01",1960,"BBWAA",269,202,12,"N","Player",NA
"1552","eisenji01",2004,"BBWAA",506,380,3,"N","Player",NA
"1553","elberki01",1936,"BBWAA",226,170,1,"N","Player",NA
"1554","elberki01",1937,"BBWAA",201,151,1,"N","Player",NA
"1555","elberki01",1938,"BBWAA",262,197,2,"N","Player",NA
"1556","elberki01",1942,"BBWAA",233,175,1,"N","Player",NA
"1557","elberki01",1945,"BBWAA",247,186,2,"N","Player",NA
"1558","elliobo01",1960,"BBWAA",269,202,2,"N","Player",NA
"1559","elliobo01",1962,"BBWAA",160,120,1,"N","Player",NA
"1560","elliobo01",1964,"BBWAA",201,151,4,"N","Player",NA
"1561","elliobo01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1562","elliobo01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1563","elliobo01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1564","ellioju01",1958,"BBWAA",266,200,1,"N","Player",NA
"1565","ellisdo01",1985,"BBWAA",395,297,1,"N","Player",NA
"1566","ellsbja01",2023,"BBWAA",389,292,0,"N","Player",NA
"1567","emslibo01",1953,"Veterans",NA,NA,NA,"N","Umpire",NA
"1568","emslibo01",1955,"Veterans",NA,NA,NA,"N","Umpire",NA
"1569","ennisde01",1966,"BBWAA",302,227,3,"N","Player",NA
"1570","ennisde01",1967,"BBWAA",292,219,2,"N","Player",NA
"1571","ennisde01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1572","ennisde01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1573","ennisde01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1574","ensje01",1950,"BBWAA",168,126,1,"N","Player",NA
"1575","erskica01",1966,"BBWAA",302,227,6,"N","Player",NA
"1576","erskica01",1968,"BBWAA",283,213,9,"N","Player",NA
"1577","erskica01",1969,"BBWAA",340,255,4,"N","Player",NA
"1578","erskica01",1970,"BBWAA",300,225,2,"N","Player",NA
"1579","erskica01",1971,"BBWAA",360,270,3,"N","Player",NA
"1580","erskica01",1972,"BBWAA",396,297,4,"N","Player",NA
"1581","erskica01",1973,"BBWAA",380,285,4,"N","Player",NA
"1582","erskica01",1974,"BBWAA",365,274,11,"N","Player",NA
"1583","erskica01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1584","erskica01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1585","erskica01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1586","erstada01",2015,"BBWAA",549,412,1,"N","Player",NA
"1587","ethiean01",2023,"BBWAA",389,292,0,"N","Player",NA
"1588","evansbi99",1953,"Veterans",NA,NA,NA,"N","Umpire",NA
"1589","evansbi99",1955,"Veterans",NA,NA,NA,"N","Umpire",NA
"1590","evansbi99",1957,"Veterans",NA,NA,NA,"N","Umpire",NA
"1591","evansbi99",1959,"Veterans",NA,NA,NA,"N","Umpire",NA
"1592","evansbi99",1961,"Veterans",NA,NA,NA,"N","Umpire","Finalist"
"1593","evansbi99",1962,"Veterans",NA,NA,NA,"N","Umpire","Preliminary poll"
"1594","evansbi99",1963,"Veterans",NA,NA,NA,"N","Umpire","Group A - Holdover from 1962 ballot - two could be elected from Group A"
"1595","evansbi99",1964,"Veterans",NA,NA,NA,"N","Umpire",NA
"1596","evansbi99",1965,"Veterans",NA,NA,NA,"N","Umpire",NA
"1597","evansbi99",1971,"Veterans",NA,NA,NA,"N","Umpire",NA
"1598","evansbi99",1973,"Veterans",NA,NA,NA,"Y","Umpire",NA
"1599","evansda01",1995,"BBWAA",460,345,8,"N","Player",NA
"1600","evansdw01",1997,"BBWAA",473,353,28,"N","Player",NA
"1601","evansdw01",1998,"BBWAA",473,355,49,"N","Player",NA
"1602","evansdw01",1999,"BBWAA",497,373,18,"N","Player",NA
"1603","evansdw01",2020,"Veterans - Modern Baseball Era",16,12,8,"N","Player",NA
"1604","eversjo01",1936,"BBWAA",226,170,6,"N","Player",NA
"1605","eversjo01",1937,"BBWAA",201,151,44,"N","Player",NA
"1606","eversjo01",1938,"BBWAA",262,197,91,"N","Player",NA
"1607","eversjo01",1939,"BBWAA",274,206,107,"N","Player",NA
"1608","eversjo01",1942,"BBWAA",233,175,91,"N","Player",NA
"1609","eversjo01",1945,"BBWAA",247,186,134,"N","Player",NA
"1610","eversjo01",1946,"Final Ballot",263,198,110,"N","Player",NA
"1611","eversjo01",1946,"Nominating Vote",202,NA,130,"N","Player","Players in top 20 proceed to final ballot"
"1612","eversjo01",1946,"Old Timers",NA,NA,NA,"Y","Player",NA
"1613","ewingbu01",1936,"Veterans",78,59,39,"N","Player",NA
"1614","ewingbu01",1939,"BBWAA",274,206,2,"N","Player",NA
"1615","ewingbu01",1939,"Old Timers",NA,NA,NA,"Y","Player",NA
"1616","faberre01",1937,"BBWAA",201,151,3,"N","Player",NA
"1617","faberre01",1938,"BBWAA",262,197,1,"N","Player",NA
"1618","faberre01",1939,"BBWAA",274,206,3,"N","Player",NA
"1619","faberre01",1942,"BBWAA",233,175,1,"N","Player",NA
"1620","faberre01",1948,"BBWAA",121,91,3,"N","Player",NA
"1621","faberre01",1949,"BBWAA",153,115,6,"N","Player",NA
"1622","faberre01",1950,"BBWAA",168,126,9,"N","Player",NA
"1623","faberre01",1951,"BBWAA",226,170,8,"N","Player",NA
"1624","faberre01",1952,"BBWAA",234,176,9,"N","Player",NA
"1625","faberre01",1953,"BBWAA",264,198,9,"N","Player",NA
"1626","faberre01",1954,"BBWAA",252,189,12,"N","Player",NA
"1627","faberre01",1955,"BBWAA",251,189,27,"N","Player",NA
"1628","faberre01",1956,"BBWAA",193,145,34,"N","Player",NA
"1629","faberre01",1958,"BBWAA",266,200,68,"N","Player",NA
"1630","faberre01",1960,"BBWAA",269,202,83,"N","Player",NA
"1631","faberre01",1962,"BBWAA",160,120,30,"N","Player",NA
"1632","faberre01",1963,"Veterans",NA,NA,NA,"N","Player","Group B - Rule change removed from BBWAA ballot - two could be elected from Group B"
"1633","faberre01",1964,"Veterans",NA,NA,NA,"Y","Player",NA
"1634","facero01",1976,"BBWAA",388,291,23,"N","Player",NA
"1635","facero01",1977,"BBWAA",383,288,33,"N","Player",NA
"1636","facero01",1978,"BBWAA",379,285,27,"N","Player",NA
"1637","facero01",1979,"BBWAA",432,324,35,"N","Player",NA
"1638","facero01",1980,"BBWAA",385,289,21,"N","Player",NA
"1639","facero01",1981,"BBWAA",401,301,23,"N","Player",NA
"1640","facero01",1982,"BBWAA",415,312,22,"N","Player",NA
"1641","facero01",1983,"BBWAA",374,281,32,"N","Player",NA
"1642","facero01",1984,"BBWAA",403,303,65,"N","Player",NA
"1643","facero01",1985,"BBWAA",395,297,62,"N","Player",NA
"1644","facero01",1986,"BBWAA",425,319,74,"N","Player",NA
"1645","facero01",1987,"BBWAA",413,310,78,"N","Player",NA
"1646","facero01",1988,"BBWAA",427,321,79,"N","Player",NA
"1647","facero01",1989,"BBWAA",447,336,47,"N","Player",NA
"1648","facero01",1990,"BBWAA",444,333,50,"N","Player",NA
"1649","facero01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1650","facero01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1651","facero01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1652","fairlro01",1984,"BBWAA",403,303,0,"N","Player",NA
"1653","fairlro01",1985,"BBWAA",395,297,3,"N","Player",NA
"1654","falkecy01",1937,"BBWAA",201,151,1,"N","Player",NA
"1655","feenech99",2003,"Veterans - Contributors",NA,NA,NA,"N","Executive","Preliminary ballot (60 contributors)"
"1656","feenech99",2007,"Veterans - Contributors",NA,NA,NA,"N","Executive","Preliminary ballot (60 contributors)"
"1657","fellebo01",1962,"BBWAA",160,120,150,"Y","Player",NA
"1658","fergujo01",1989,"BBWAA",447,336,0,"N","Player",NA
"1659","fernaal01",2006,"BBWAA",520,390,0,"N","Player",NA
"1660","fernasi01",2003,"BBWAA",496,372,2,"N","Player",NA
"1661","fernato01",2007,"BBWAA",545,409,4,"N","Player",NA
"1662","ferreri01",1956,"BBWAA",193,145,1,"N","Player",NA
"1663","ferreri01",1958,"BBWAA",266,200,1,"N","Player",NA
"1664","ferreri01",1960,"BBWAA",269,202,1,"N","Player",NA
"1665","ferreri01",1983,"Veterans",NA,NA,NA,"N","Player",NA
"1666","ferreri01",1984,"Veterans",NA,NA,NA,"Y","Player",NA
"1667","ferrewe01",1948,"BBWAA",121,91,1,"N","Player",NA
"1668","ferrewe01",1949,"BBWAA",153,115,1,"N","Player",NA
"1669","ferrewe01",1956,"BBWAA",193,145,7,"N","Player",NA
"1670","ferrewe01",1958,"BBWAA",266,200,9,"N","Player",NA
"1671","ferrewe01",1960,"BBWAA",269,202,8,"N","Player",NA
"1672","ferrewe01",1962,"BBWAA",160,120,1,"N","Player",NA
"1673","ferrewe01",1963,"Veterans",NA,NA,NA,"N","Player","Group B - Rule change removed from BBWAA ballot - two could be elected from Group B"
"1674","ferrewe01",1976,"Veterans",NA,NA,NA,"N","Player",NA
"1675","ferrewe01",1980,"Veterans",NA,NA,NA,"N","Player",NA
"1676","ferrewe01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"1677","ferrewe01",1983,"Veterans",NA,NA,NA,"N","Player",NA
"1678","ferrewe01",1984,"Veterans",NA,NA,NA,"N","Player",NA
"1679","ferrewe01",1985,"Veterans",NA,NA,NA,"N","Player",NA
"1680","ferrewe01",1988,"Veterans",18,14,NA,"N","Player",NA
"1681","ferrewe01",1991,"Veterans",16,12,NA,"N","Player",NA
"1682","ferrewe01",1992,"Veterans",16,12,NA,"N","Player",NA
"1683","ferrewe01",1995,"Veterans",NA,NA,NA,"N","Player",NA
"1684","ferrewe01",1997,"Veterans",NA,NA,NA,"N","Player",NA
"1685","ferrewe01",2003,"Veterans - Players",81,61,12,"N","Player",NA
"1686","ferrewe01",2005,"Veterans - Players",80,60,9,"N","Player",NA
"1687","ferrewe01",2007,"Veterans - Players",84,62,7,"N","Player",NA
"1688","ferrewe01",2009,"Veterans - Pre-1943",12,9,6,"N","Player",NA
"1689","ferrewe01",2013,"Veterans - Pre-Integration Era",16,12,NA,"N","Player","<3 votes"
"1690","ferrewe01",2016,"Veterans - Pre-Integration Era",16,12,NA,"N","Player","<4 votes"
"1691","fetzejo99",2003,"Veterans - Contributors",NA,NA,NA,"N","Executive","Preliminary ballot (60 contributors)"
"1692","fetzejo99",2007,"Veterans - Contributors",NA,NA,NA,"N","Executive","Preliminary ballot (60 contributors)"
"1693","fetzejo99",2008,"Veterans - Executives",12,9,4,"N","Executive",NA
"1694","fetzejo99",2010,"Veterans - Executives",16,12,8,"N","Executive",NA
"1695","fieldce01",2004,"BBWAA",506,380,1,"N","Player",NA
"1696","fieldpr01",2022,"BBWAA",394,296,2,"N","Player",NA
"1697","figgich01",2020,"BBWAA",397,298,0,"N","Player",NA
"1698","fingero01",1991,"BBWAA",443,333,291,"N","Player",NA
"1699","fingero01",1992,"BBWAA",430,323,349,"Y","Player",NA
"1700","finlech01",2008,"BBWAA",543,408,1,"N","Player",NA
"1701","finlech99",2003,"Veterans - Contributors",79,60,9,"N","Executive",NA
"1702","finlech99",2007,"Veterans - Contributors",81,61,10,NA,"Executive",NA
"1703","finlech99",2012,"Veterans - Golden Era",16,12,NA,"N","Executive","<3 votes"
"1704","finlest01",2013,"BBWAA",569,427,4,"N","Player",NA
"1705","fisheed02",1979,"BBWAA",432,324,0,"N","Player",NA
"1706","fiskca01",1999,"BBWAA",497,373,330,"N","Player",NA
"1707","fiskca01",2000,"BBWAA",499,375,397,"Y","Player",NA
"1708","fitzsfr01",1948,"BBWAA",121,91,2,"N","Player",NA
"1709","fitzsfr01",1949,"BBWAA",153,115,2,"N","Player",NA
"1710","fitzsfr01",1950,"BBWAA",168,126,1,"N","Player",NA
"1711","fitzsfr01",1956,"BBWAA",193,145,3,"N","Player",NA
"1712","fitzsfr01",1958,"BBWAA",266,200,16,"N","Player",NA
"1713","fitzsfr01",1960,"BBWAA",269,202,13,"N","Player",NA
"1714","fitzsfr01",1962,"BBWAA",160,120,1,"N","Player",NA
"1715","fitzsfr01",1964,"Veterans",NA,NA,NA,"N","Player",NA
"1716","fitzsfr01",1976,"Veterans",NA,NA,NA,"N","Player",NA
"1717","fitzsfr01",1979,"Veterans",NA,NA,NA,"N","Player","At least 1 vote"
"1718","fitzsfr01",1980,"Veterans",NA,NA,NA,"N","Player",NA
"1719","fitzsfr01",1981,"Veterans",NA,NA,NA,"N","Player",NA
"1720","fitzsfr01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"1721","fitzsfr01",1985,"Veterans",NA,NA,NA,"N","Player",NA
"1722","fitzsfr01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1723","fitzsfr01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1724","fitzsfr01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1725","flanami01",1998,"BBWAA",473,355,2,"N","Player",NA
"1726","fletcar01",1937,"BBWAA",201,151,2,"N","Player",NA
"1727","fletcar01",1938,"BBWAA",262,197,3,"N","Player",NA
"1728","fletcar01",1939,"BBWAA",274,206,1,"N","Player",NA
"1729","fletcar01",1947,"BBWAA",161,121,3,"N","Player",NA
"1730","fletcar01",1948,"BBWAA",121,91,3,"N","Player",NA
"1731","fletcar01",1949,"BBWAA",153,115,1,"N","Player",NA
"1732","fletcar01",1950,"BBWAA",168,126,1,"N","Player",NA
"1733","fletcar01",1951,"BBWAA",226,170,4,"N","Player",NA
"1734","flickel01",1938,"BBWAA",262,197,1,"N","Player",NA
"1735","flickel01",1959,"Veterans",NA,NA,NA,"N","Player",NA
"1736","flickel01",1961,"Veterans",NA,NA,NA,"N","Player","Finalist"
"1737","flickel01",1962,"Veterans",NA,NA,NA,"N","Player","Preliminary poll"
"1738","flickel01",1963,"Veterans",NA,NA,NA,"Y","Player","Group A - Holdover from 1962 ballot - two could be elected from Group A"
"1739","flintsi01",1936,"Veterans",78,59,0,"N","Player",NA
"1740","flintsi01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"1741","flintsi01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"1742","floodcu01",1977,"BBWAA",383,288,16,"N","Player",NA
"1743","floodcu01",1978,"BBWAA",379,285,8,"N","Player",NA
"1744","floodcu01",1979,"BBWAA",432,324,14,"N","Player",NA
"1745","floodcu01",1985,"BBWAA",395,297,28,"N","Player",NA
"1746","floodcu01",1986,"BBWAA",425,319,45,"N","Player",NA
"1747","floodcu01",1987,"BBWAA",413,310,50,"N","Player",NA
"1748","floodcu01",1988,"BBWAA",427,321,48,"N","Player",NA
"1749","floodcu01",1989,"BBWAA",447,336,27,"N","Player",NA
"1750","floodcu01",1990,"BBWAA",444,333,35,"N","Player",NA
"1751","floodcu01",1991,"BBWAA",443,333,23,"N","Player",NA
"1752","floodcu01",1992,"BBWAA",430,323,42,"N","Player",NA
"1753","floodcu01",1993,"BBWAA",423,318,36,"N","Player",NA
"1754","floodcu01",1994,"BBWAA",456,342,39,"N","Player",NA
"1755","floodcu01",1995,"BBWAA",460,345,59,"N","Player",NA
"1756","floodcu01",1996,"BBWAA",470,353,71,"N","Player",NA
"1757","floodcu01",2003,"Veterans - Players",81,61,10,"N","Player",NA
"1758","floodcu01",2005,"Veterans - Players",80,60,10,"N","Player",NA
"1759","floodcu01",2007,"Veterans - Players",84,62,14,"N","Player",NA
"1760","floydcl01",2015,"BBWAA",549,412,0,"N","Player",NA
"1761","fonsele01",1948,"BBWAA",121,91,1,"N","Player",NA
"1762","fonsele01",1950,"BBWAA",168,126,2,"N","Player",NA
"1763","fonsele01",1956,"BBWAA",193,145,2,"N","Player",NA
"1764","fonsele01",1958,"BBWAA",266,200,3,"N","Player",NA
"1765","fonsele01",1960,"BBWAA",269,202,3,"N","Player",NA
"1766","fonsele01",1980,"Veterans",NA,NA,NA,"N","Player",NA
"1767","fonsele01",1982,"Veterans",NA,NA,NA,"N","Player",NA
"1768","fordwh01",1973,"BBWAA",380,285,255,"N","Player",NA
"1769","fordwh01",1974,"BBWAA",365,274,284,"Y","Player",NA
"1770","forscbo01",1995,"BBWAA",460,345,2,"N","Player",NA
"1771","forscke01",1992,"BBWAA",430,323,0,"N","Player",NA
"1772","fostebi99",1982,"Veterans",NA,NA,NA,"N","Player",NA
"1773","fostebi99",1991,"Veterans",16,12,NA,"N","Player",NA
"1774","fostebi99",1995,"Veterans",NA,NA,NA,"N","Player",NA
"1775","fostebi99",1996,"Veterans",14,11,NA,"Y","Player",NA
"1776","fosteed02",1938,"BBWAA",262,197,2,"N","Player",NA
"1777","fostege01",1992,"BBWAA",430,323,24,"N","Player",NA
"1778","fostege01",1993,"BBWAA",423,318,29,"N","Player",NA
"1779","fostege01",1994,"BBWAA",456,342,16,"N","Player",NA
"1780","fostege01",1995,"BBWAA",460,345,19,"N","Player",NA
"1781","fosteru99",1978,"Veterans",NA,NA,NA,"N","Player",NA
"1782","fosteru99",1980,"Veterans",NA,NA,NA,"N","Player",NA
"1783","fosteru99",1981,"Veterans",NA,NA,NA,"Y","Manager",NA
"1784","fowlebu99",2022,"Veterans - Early Baseball Era",16,12,12,"Y","Executive",NA
"1785","foxne01",1971,"BBWAA",360,270,39,"N","Player",NA
"1786","foxne01",1972,"BBWAA",396,297,64,"N","Player",NA
"1787","foxne01",1973,"BBWAA",380,285,73,"N","Player",NA
"1788","foxne01",1974,"BBWAA",365,274,79,"N","Player",NA
"1789","foxne01",1975,"BBWAA",362,272,76,"N","Player",NA
"1790","foxne01",1976,"BBWAA",388,291,174,"N","Player",NA
"1791","foxne01",1977,"BBWAA",383,288,152,"N","Player",NA
"1792","foxne01",1978,"BBWAA",379,285,149,"N","Player",NA
"1793","foxne01",1979,"BBWAA",432,324,174,"N","Player",NA
"1794","foxne01",1980,"BBWAA",385,289,161,"N","Player",NA
"1795","foxne01",1981,"BBWAA",401,301,168,"N","Player",NA
"1796","foxne01",1982,"BBWAA",415,312,127,"N","Player",NA
"1797","foxne01",1983,"BBWAA",374,281,173,"N","Player",NA
"1798","foxne01",1984,"BBWAA",403,303,246,"N","Player",NA
"1799","foxne01",1985,"BBWAA",395,297,295,"N","Player",NA
"1800","foxne01",1989,"Veterans",NA,NA,NA,"N","Player",NA
"1801","foxne01",1990,"Veterans",14,11,NA,"N","Player","Finalist"
"1802","foxne01",1991,"Veterans",16,12,10,"N","Player",NA
"1803","foxne01",1992,"Veterans",16,12,9,"N","Player",NA
"1804","foxne01",1993,"Veterans",16,12,11,"N","Player",NA
"1805","foxne01",1994,"Veterans",NA,NA,NA,"N","Player",NA
"1806","foxne01",1995,"Veterans",NA,NA,NA,"N","Player",NA
"1807","foxne01",1996,"Veterans",14,11,11,"N","Player","Not inducted due to cap"
"1808","foxne01",1997,"Veterans",NA,NA,NA,"Y","Player",NA
"1809","foxxji01",1936,"BBWAA",226,170,21,"N","Player",NA
"1810","foxxji01",1946,"Nominating Vote",202,NA,26,"N","Player","Players in top 20 proceed to final ballot"
"1811","foxxji01",1947,"BBWAA",161,121,10,"N","Player",NA
"1812","foxxji01",1948,"BBWAA",121,91,50,"N","Player",NA
"1813","foxxji01",1949,"BBWAA",153,115,85,"N","Player",NA
"1814","foxxji01",1949,"Run Off",187,NA,89,"N","Player","1st"
"1815","foxxji01",1950,"BBWAA",168,126,103,"N","Player",NA
"1816","foxxji01",1951,"BBWAA",226,170,179,"Y","Player",NA
"1817","francjo01",2011,"BBWAA",581,436,27,"N","Player",NA
"1818","francju02",2013,"BBWAA",569,427,6,"N","Player",NA
"1819","frasech01",1939,"BBWAA",274,206,1,"N","Player",NA
"1820","freehbi01",1982,"BBWAA",415,312,2,"N","Player",NA
"1821","freehbi01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1822","freehbi01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1823","freehbi01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1824","freembu01",1953,"Veterans",NA,NA,NA,"N","Player",NA
"1825","freembu01",1955,"Veterans",NA,NA,NA,"N","Player",NA
"1826","freembu01",1957,"Veterans",NA,NA,NA,"N","Player",NA
"1827","freembu01",1959,"Veterans",NA,NA,NA,"N","Player",NA
"1828","fregoji01",1984,"BBWAA",403,303,4,"N","Player",NA
"1829","fregoji01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1830","fregoji01",2005,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1831","fregoji01",2007,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1832","frencla01",1976,"Veterans",NA,NA,NA,"N","Player",NA
"1833","frencla01",2003,"Veterans - Players",NA,NA,NA,"N","Player","Preliminary ballot (200 players)"
"1834","frickfo99",1970,"Veterans",NA,NA,NA,"Y","Executive",NA
"1835","friscfr01",1936,"BBWAA",226,170,14,"N","Player",NA
"1836","friscfr01",1939,"BBWAA",274,206,26,"N","Player",NA
"1837","friscfr01",1942,"BBWAA",233,175,84,"N","Player",NA
"1838","friscfr01",1945,"BBWAA",247,186,101,"N","Player",NA
"1839","friscfr01",1946,"Final Ballot",263,198,67,"N","Player",NA
"1840","friscfr01",1946,"Nominating Vote",202,NA,104,"N","Player","Players in top 20 proceed to final ballot"
"1841","friscfr01",1947,"BBWAA",161,121,136,"Y","Player",NA
